Datetime,Temperature,PID_Output,Route,Concentration,mlOfFood
12:21:27,17.93,0.38,mussel,43131.68,380.89
12:21:37,17.32,0.00,mussel,43131.68,380.89
12:21:47,17.71,0.23,mussel,43219.27,380.04
12:21:58,17.94,0.42,mussel,43219.27,380.04
12:22:08,17.60,0.14,mussel,43231.27,379.93
12:22:18,17.77,0.29,mussel,43231.27,379.93
12:22:28,17.67,0.17,mussel,43231.27,379.93
12:22:38,17.91,0.42,mussel,43139.20,380.82
12:22:48,17.63,0.15,mussel,43139.20,380.82
12:22:58,17.89,0.40,mussel,43139.20,380.82
12:23:08,17.46,0.00,mussel,43121.44,380.99
12:23:19,17.68,0.21,mussel,43121.44,380.99
12:23:29,17.72,0.26,mussel,43056.80,381.61
12:23:39,17.64,0.15,mussel,43056.80,381.61
12:23:49,17.79,0.27,mussel,43056.80,381.61
12:23:59,17.65,0.22,mussel,43060.94,381.57
12:24:09,17.69,0.21,mussel,43060.94,381.57
12:24:19,17.91,0.41,mussel,43060.94,381.57
12:24:30,17.46,0.01,mussel,43064.54,381.54
12:24:40,17.75,0.28,mussel,43064.54,381.54
12:24:50,17.48,-0.00,mussel,43066.57,381.52
12:25:00,17.72,0.20,mussel,43066.57,381.52
12:25:10,17.74,0.26,mussel,43066.57,381.52
12:25:20,17.66,0.20,mussel,43118.64,381.01
12:25:30,17.82,0.33,mussel,43118.64,381.01
12:25:41,17.96,0.46,mussel,42958.60,382.57
12:25:51,17.72,0.24,mussel,42958.60,382.57
12:26:01,17.46,0.00,mussel,42958.60,382.57
12:26:11,17.84,0.33,mussel,42890.28,383.24
12:26:21,17.85,0.34,mussel,42890.28,383.24
12:26:31,17.50,0.08,mussel,42890.28,383.24
12:26:42,17.72,0.22,mussel,42888.21,383.26
12:26:52,17.69,0.21,mussel,42888.21,383.26
12:27:02,17.47,0.00,mussel,42886.64,383.27
12:27:12,17.73,0.25,mussel,42886.64,383.27
12:27:22,17.71,0.25,mussel,42886.64,383.27
12:27:32,17.37,0.00,mussel,42935.39,382.80
12:27:42,17.62,0.15,mussel,42935.39,382.80
12:27:52,17.25,0.00,mussel,42920.73,382.94
12:28:03,17.73,0.24,mussel,42920.73,382.94
12:28:13,17.71,0.28,mussel,42920.73,382.94
12:28:23,17.62,0.15,mussel,42910.59,383.04
12:28:33,17.45,0.00,mussel,42910.59,383.04
12:28:43,17.60,0.17,mussel,42910.59,383.04
12:28:53,17.60,0.13,mussel,43105.13,381.14
12:29:04,17.70,0.22,mussel,43105.13,381.14
12:29:14,17.56,0.12,mussel,43148.61,380.72
12:29:24,17.35,0.00,mussel,43148.61,380.72
12:29:34,17.87,0.37,mussel,43148.61,380.72
12:29:44,17.68,0.21,mussel,43283.44,379.43
12:29:54,17.35,0.00,mussel,43283.44,379.43
12:30:04,17.58,0.11,mussel,43381.82,378.48
12:30:15,17.41,0.00,mussel,43381.82,378.48
12:30:25,17.90,0.38,mussel,43381.82,378.48
12:30:35,17.69,0.20,mussel,43300.27,379.26
12:30:45,17.76,0.28,mussel,43300.27,379.26
12:30:55,17.47,0.05,mussel,43300.27,379.26
12:31:05,17.72,0.20,mussel,43192.76,380.30
12:31:16,17.75,0.30,mussel,43192.76,380.30
12:31:26,17.74,0.25,mussel,43264.08,379.61
12:31:36,17.72,0.24,mussel,43264.08,379.61
12:31:46,17.76,0.25,mussel,43264.08,379.61
12:31:56,17.97,0.46,mussel,43216.67,380.07
12:32:07,17.58,0.12,mussel,43216.67,380.07
12:32:17,17.53,0.06,mussel,43129.06,380.91
12:32:27,17.85,0.37,mussel,43129.06,380.91
12:32:37,17.60,0.11,mussel,43129.06,380.91
12:32:47,17.69,0.19,mussel,43015.52,382.01
12:32:57,17.67,0.24,mussel,43015.52,382.01
12:33:07,17.76,0.24,mussel,43015.52,382.01
12:33:18,17.53,0.05,mussel,42981.96,382.34
12:33:28,17.63,0.13,mussel,42981.96,382.34
12:33:38,17.70,0.25,mussel,43059.90,381.58
12:33:48,17.70,0.22,mussel,43059.90,381.58
12:33:58,17.53,0.07,mussel,43059.90,381.58
12:34:09,17.54,0.07,mussel,43067.27,381.51
12:34:19,17.80,0.31,mussel,43067.27,381.51
12:34:29,17.64,0.12,mussel,43067.27,381.51
12:34:39,17.82,0.32,mussel,43121.45,380.99
12:34:49,17.39,0.00,mussel,43121.45,380.99
12:34:59,17.51,0.03,mussel,43063.77,381.55
12:35:09,17.72,0.20,mussel,43063.77,381.55
12:35:20,17.72,0.25,mussel,43063.77,381.55
12:35:30,17.82,0.32,mussel,43068.36,381.50
12:35:40,17.56,0.09,mussel,43068.36,381.50
12:35:50,17.65,0.17,mussel,43072.82,381.46
12:36:00,17.40,0.00,mussel,43072.82,381.46
12:36:10,17.74,0.24,mussel,43072.82,381.46
12:36:20,17.46,0.00,mussel,43074.99,381.44
12:36:31,17.64,0.17,mussel,43074.99,381.44
12:36:41,17.53,0.06,mussel,43074.99,381.44
12:36:51,17.29,0.00,mussel,43078.90,381.40
12:37:01,17.67,0.18,mussel,43078.90,381.40
12:37:11,17.38,0.00,mussel,43028.98,381.88
12:37:21,17.42,0.00,mussel,43028.98,381.88
12:37:31,17.68,0.18,mussel,43028.98,381.88
12:37:41,17.66,0.15,mussel,43094.41,381.25
12:37:51,17.39,0.00,mussel,43094.41,381.25
12:38:02,17.53,0.06,mussel,43193.55,380.29
12:38:12,17.43,0.00,mussel,43193.55,380.29
12:38:22,17.63,0.17,mussel,43193.55,380.29
12:38:32,17.47,0.00,mussel,43163.68,380.58
12:38:42,17.50,0.05,mussel,43163.68,380.58
12:38:52,17.89,0.37,mussel,43163.68,380.58
12:39:02,17.85,0.35,mussel,43091.30,381.28
12:39:13,17.70,0.18,mussel,43091.30,381.28
12:39:23,17.62,0.16,mussel,43089.70,381.29
12:39:33,17.82,0.31,mussel,43089.70,381.29
12:39:43,17.70,0.19,mussel,43089.70,381.29
12:39:53,17.36,0.00,mussel,43237.80,379.86
12:40:03,17.52,0.06,mussel,43237.80,379.86
12:40:14,17.81,0.30,mussel,43348.86,378.80
12:40:24,17.59,0.13,mussel,43348.86,378.80
12:40:34,18.07,0.54,mussel,43348.86,378.80
12:40:44,17.83,0.32,mussel,43329.40,378.99
12:40:54,17.69,0.20,mussel,43329.40,378.99
12:41:04,17.58,0.10,mussel,43329.40,378.99
12:41:14,17.92,0.40,mussel,43264.62,379.61
12:41:24,17.46,0.00,mussel,43264.62,379.61
12:41:35,17.70,0.18,mussel,43269.20,379.56
12:41:45,17.72,0.22,mussel,43269.20,379.56
12:41:55,17.27,0.00,mussel,43269.20,379.56
12:42:05,17.63,0.14,mussel,43320.24,379.07
12:42:15,17.59,0.10,mussel,43320.24,379.07
12:42:25,17.44,0.00,mussel,43258.42,379.67
12:42:36,17.63,0.15,mussel,43258.42,379.67
12:42:46,17.70,0.20,mussel,43258.42,379.67
12:42:56,17.65,0.19,mussel,43264.10,379.61
12:43:06,17.71,0.21,mussel,43264.10,379.61
12:43:16,17.42,0.00,mussel,43264.10,379.61
12:43:26,17.58,0.12,mussel,43118.70,381.01
12:43:36,17.52,0.04,mussel,43118.70,381.01
12:43:46,17.96,0.42,mussel,43112.14,381.08
12:43:56,17.73,0.27,mussel,43112.14,381.08
12:44:07,17.08,0.00,mussel,43112.14,381.08
12:44:17,17.72,0.21,mussel,43156.68,380.65
12:44:27,17.90,0.41,mussel,43156.68,380.65
12:44:37,17.65,0.14,mussel,43156.68,380.65
12:44:47,17.83,0.30,mussel,43089.66,381.29
12:44:58,17.53,0.10,mussel,43089.66,381.29
12:45:08,17.75,0.23,mussel,43040.98,381.77
12:45:18,17.44,0.00,mussel,43040.98,381.77
12:45:28,17.68,0.20,mussel,43040.98,381.77
12:45:38,17.60,0.13,mussel,43054.52,381.64
12:45:48,17.96,0.42,mussel,43054.52,381.64
12:45:58,17.61,0.12,mussel,42963.03,382.53
12:46:08,17.48,0.00,mussel,42963.03,382.53
12:46:19,17.55,0.07,mussel,42963.03,382.53
12:46:29,17.47,0.00,mussel,42997.27,382.19
12:46:39,17.79,0.29,mussel,42997.27,382.19
12:46:49,17.67,0.22,mussel,42997.27,382.19
12:46:59,17.66,0.18,mussel,43222.31,380.01
12:47:10,17.39,0.00,mussel,43222.31,380.01
12:47:20,17.62,0.16,mussel,43187.66,380.35
12:47:30,17.72,0.21,mussel,43187.66,380.35
12:47:40,17.52,0.02,mussel,43187.66,380.35
12:47:50,17.47,0.00,mussel,43160.55,380.61
12:48:00,17.62,0.13,mussel,43160.55,380.61
12:48:10,17.43,0.00,mussel,43141.73,380.79
12:48:21,17.65,0.16,mussel,43141.73,380.79
12:48:31,17.41,0.00,mussel,43141.73,380.79
12:48:41,17.51,0.00,mussel,43128.54,380.92
12:48:51,17.67,0.20,mussel,43128.54,380.92
12:49:01,17.52,0.05,mussel,43128.54,380.92
12:49:12,17.60,0.14,mussel,43218.70,380.05
12:49:22,17.95,0.43,mussel,43218.70,380.05
12:49:32,17.47,0.03,mussel,43135.16,380.85
12:49:42,17.21,0.00,mussel,43135.16,380.85
12:49:52,17.55,0.07,mussel,43135.16,380.85
12:50:02,17.80,0.30,mussel,43124.24,380.96
12:50:12,17.27,0.00,mussel,43124.24,380.96
12:50:22,17.83,0.32,mussel,43066.37,381.52
12:50:33,17.49,-0.00,mussel,43066.37,381.52
12:50:43,17.80,0.28,mussel,43066.37,381.52
12:50:53,17.62,0.13,mussel,43072.63,381.46
12:51:03,17.63,0.17,mussel,43072.63,381.46
12:51:13,17.49,0.00,mussel,43072.63,381.46
12:51:23,17.58,0.09,mussel,43077.77,381.41
12:51:34,17.30,0.00,mussel,43077.77,381.41
12:51:44,17.68,0.18,mussel,42981.22,382.35
12:51:54,17.82,0.31,mussel,42981.22,382.35
12:52:04,17.68,0.23,mussel,42981.22,382.35
12:52:14,17.48,0.03,mussel,43007.13,382.10
12:52:24,17.87,0.36,mussel,43007.13,382.10
12:52:34,17.50,0.00,mussel,43126.55,380.94
12:52:45,17.59,0.12,mussel,43126.55,380.94
12:52:55,17.31,0.00,mussel,43126.55,380.94
12:53:05,17.73,0.22,mussel,43013.63,382.03
12:53:15,17.82,0.30,mussel,43013.63,382.03
12:53:25,17.97,0.46,mussel,43013.63,382.03
12:53:35,17.34,0.00,mussel,43079.12,381.40
12:53:45,17.71,0.22,mussel,43079.12,381.40
12:53:55,17.54,0.06,mussel,43127.75,380.93
12:54:06,17.83,0.31,mussel,43127.75,380.93
12:54:16,17.95,0.44,mussel,43127.75,380.93
12:54:26,17.73,0.28,mussel,43164.08,380.57
12:54:36,17.60,0.11,mussel,43164.08,380.57
12:54:46,17.46,0.00,mussel,43164.08,380.57
12:54:56,17.70,0.21,mussel,43241.86,379.83
12:55:06,17.55,0.06,mussel,43241.86,379.83
12:55:17,18.00,0.50,mussel,43249.60,379.75
12:55:27,17.90,0.38,mussel,43249.60,379.75
12:55:37,17.68,0.25,mussel,43249.60,379.75
12:55:47,17.90,0.41,mussel,43302.38,379.24
12:55:57,17.36,0.00,mussel,43302.38,379.24
12:56:07,17.64,0.20,mussel,43193.13,380.29
12:56:17,17.76,0.28,mussel,43193.13,380.29
12:56:28,17.80,0.31,mussel,43193.13,380.29
12:56:38,17.99,0.45,mussel,43213.27,380.10
12:56:48,17.83,0.34,mussel,43213.27,380.10
12:56:58,17.58,0.12,mussel,43213.27,380.10
12:57:08,17.60,0.12,mussel,43026.42,381.91
12:57:18,17.99,0.49,mussel,43026.42,381.91
12:57:28,17.68,0.21,mussel,42987.57,382.29
12:57:38,17.78,0.30,mussel,42987.57,382.29
12:57:49,17.84,0.35,mussel,42987.57,382.29
12:57:59,17.55,0.09,mussel,43011.24,382.06
12:58:09,17.87,0.36,mussel,43011.24,382.06
12:58:19,17.69,0.25,mussel,43028.60,381.89
12:58:29,17.88,0.35,mussel,43028.60,381.89
12:58:39,17.60,0.15,mussel,43028.60,381.89
12:58:50,17.63,0.17,mussel,43041.95,381.76
12:59:00,17.53,0.07,mussel,43041.95,381.76
12:59:10,17.83,0.36,mussel,43041.95,381.76
12:59:20,17.74,0.28,mussel,43152.36,380.69
12:59:30,17.97,0.47,mussel,43152.36,380.69
12:59:40,17.35,0.00,mussel,43131.65,380.89
12:59:50,17.48,0.00,mussel,43131.65,380.89
13:00:01,17.80,0.33,mussel,43131.65,380.89
13:00:11,17.83,0.36,mussel,43220.95,380.03
13:00:21,17.60,0.15,mussel,43220.95,380.03
13:00:31,17.53,0.09,mussel,43220.95,380.03
13:00:41,17.83,0.36,mussel,43186.13,380.36
13:00:51,17.80,0.30,mussel,43186.13,380.36
13:01:02,17.76,0.30,mussel,43106.63,381.13
13:01:12,17.74,0.29,mussel,43106.63,381.13
13:01:22,17.63,0.16,mussel,43106.63,381.13
13:01:32,17.81,0.37,mussel,43149.17,380.72
13:01:42,17.79,0.31,mussel,43149.17,380.72
13:01:52,17.80,0.31,mussel,43129.95,380.90
13:02:02,17.49,0.06,mussel,43129.95,380.90
13:02:10,17.89,0.40,algae,43129.95,380.90
13:02:20,17.89,0.41,mussel,43129.95,380.90
13:02:30,17.81,0.35,mussel,43171.69,380.50
13:02:40,17.61,0.16,mussel,43171.69,380.50
13:02:51,17.75,0.27,mussel,43171.69,380.50
13:03:01,18.09,0.57,mussel,43197.54,380.25
13:03:11,17.96,0.43,mussel,43197.54,380.25
13:03:21,17.95,0.46,mussel,43116.73,381.03
13:03:31,17.79,0.31,mussel,43116.73,381.03
13:03:41,17.63,0.18,mussel,43116.73,381.03
13:03:52,17.87,0.36,mussel,43105.58,381.14
13:04:02,17.61,0.15,mussel,43105.58,381.14
13:04:12,17.42,0.00,mussel,43105.58,381.14
13:04:22,17.83,0.35,mussel,43046.95,381.71
13:04:32,17.66,0.18,mussel,43046.95,381.71
13:04:42,17.87,0.42,mussel,42903.68,383.11
13:04:53,17.70,0.22,mussel,42903.68,383.11
13:05:03,17.62,0.15,mussel,42903.68,383.11
13:05:13,17.81,0.33,mussel,43048.35,381.70
13:05:23,17.61,0.12,mussel,43048.35,381.70
13:05:33,17.76,0.29,mussel,43155.71,380.66
13:05:43,17.70,0.22,mussel,43155.71,380.66
13:05:54,17.89,0.40,mussel,43155.71,380.66
13:06:04,17.81,0.34,mussel,43084.34,381.35
13:06:14,17.68,0.20,mussel,43084.34,381.35
13:06:24,17.72,0.25,mussel,43084.34,381.35
13:06:34,17.65,0.18,mussel,43082.36,381.37
13:06:45,17.87,0.38,mussel,43082.36,381.37
13:06:55,17.90,0.38,mussel,43030.43,381.87
13:07:05,17.55,0.10,mussel,43030.43,381.87
13:07:15,17.91,0.41,mussel,43030.43,381.87
13:07:25,17.68,0.20,mussel,43092.05,381.27
13:07:35,17.53,0.08,mussel,43092.05,381.27
13:07:45,17.58,0.11,mussel,43188.35,380.34
13:07:55,17.48,0.00,mussel,43188.35,380.34
13:08:06,17.62,0.15,mussel,43188.35,380.34
13:08:16,17.52,0.00,mussel,43109.98,381.10
13:08:26,17.85,0.38,mussel,43109.98,381.10
13:08:36,17.76,0.28,mussel,43109.98,381.10
13:08:46,17.49,0.06,mussel,43101.86,381.18
13:08:56,17.63,0.18,mussel,43101.86,381.18
13:09:06,17.58,0.15,mussel,43043.55,381.74
13:09:17,17.57,0.13,mussel,43043.55,381.74
13:09:27,17.61,0.17,mussel,43043.55,381.74
13:09:37,17.59,0.14,mussel,43102.22,381.17
13:09:47,17.59,0.13,mussel,43102.22,381.17
13:09:57,17.77,0.31,mussel,43102.22,381.17
13:10:07,17.78,0.30,mussel,43044.42,381.73
13:10:17,17.43,0.00,mussel,43044.42,381.73
13:10:28,17.67,0.22,mussel,43056.41,381.62
13:10:38,17.82,0.29,mussel,43056.41,381.62
13:10:48,17.61,0.14,mussel,43056.41,381.62
13:10:58,17.82,0.29,mussel,43061.78,381.57
13:11:08,17.71,0.21,mussel,43061.78,381.57
13:11:18,17.41,0.00,mussel,43066.86,381.52
13:11:28,17.56,0.11,mussel,43066.86,381.52
13:11:39,17.68,0.18,mussel,43066.86,381.52
13:11:49,17.64,0.16,mussel,43121.66,380.98
13:11:59,17.58,0.17,mussel,43121.66,380.98
13:12:09,17.63,0.17,mussel,43121.66,380.98
13:12:19,17.75,0.26,mussel,43059.88,381.58
13:12:29,17.73,0.26,mussel,43059.88,381.58
13:12:39,17.45,0.00,mussel,43115.93,381.04
13:12:49,17.92,0.45,mussel,43115.93,381.04
13:13:00,17.70,0.24,mussel,43115.93,381.04
13:13:10,17.79,0.28,mussel,43157.71,380.64
13:13:20,17.44,0.00,mussel,43157.71,380.64
13:13:30,17.72,0.27,mussel,43237.74,379.86
13:13:40,17.59,0.16,mussel,43237.74,379.86
13:13:50,17.57,0.11,mussel,43237.74,379.86
13:14:01,17.73,0.25,mussel,43348.29,378.80
13:14:11,17.80,0.33,mussel,43348.29,378.80
13:14:21,17.60,0.13,mussel,43348.29,378.80
13:14:31,17.56,0.10,mussel,43176.50,380.45
13:14:41,17.78,0.29,mussel,43176.50,380.45
13:14:51,17.48,0.00,mussel,43050.29,381.68
13:15:01,17.66,0.18,mussel,43050.29,381.68
13:15:12,17.91,0.37,mussel,43050.29,381.68
13:15:22,17.61,0.13,mussel,43209.46,380.14
13:15:32,17.67,0.19,mussel,43209.46,380.14
13:15:42,17.84,0.35,mussel,43223.49,380.00
13:15:52,17.57,0.12,mussel,43223.49,380.00
13:16:02,17.76,0.27,mussel,43223.49,380.00
13:16:12,17.74,0.23,mussel,43284.95,379.41
13:16:23,17.58,0.12,mussel,43284.95,379.41
13:16:33,17.68,0.20,mussel,43284.95,379.41
13:16:43,17.49,0.00,mussel,43230.27,379.94
13:16:53,17.65,0.18,mussel,43230.27,379.94
13:17:03,17.38,0.00,mussel,43290.46,379.36
13:17:13,17.72,0.23,mussel,43290.46,379.36
13:17:24,17.63,0.14,mussel,43290.46,379.36
13:17:34,17.38,0.00,mussel,43284.78,379.41
13:17:44,17.33,0.00,mussel,43284.78,379.41
13:17:54,17.82,0.33,mussel,43284.78,379.41
13:18:04,17.51,0.00,mussel,43281.20,379.45
13:18:14,17.79,0.30,mussel,43281.20,379.45
13:18:24,17.87,0.36,mussel,43128.40,380.92
13:18:34,17.73,0.24,mussel,43128.40,380.92
13:18:44,17.62,0.17,mussel,43128.40,380.92
13:18:54,17.57,0.14,mussel,43165.75,380.56
13:19:05,17.54,0.07,mussel,43165.75,380.56
13:19:15,17.54,0.11,mussel,43093.97,381.25
13:19:25,17.72,0.25,mussel,43093.97,381.25
13:19:35,17.81,0.32,mussel,43093.97,381.25
13:19:45,17.64,0.18,mussel,43242.13,379.82
13:19:56,17.56,0.08,mussel,43242.13,379.82
13:20:06,17.78,0.34,mussel,43242.13,379.82
13:20:16,17.66,0.17,mussel,43150.12,380.71
13:20:26,17.66,0.18,mussel,43150.12,380.71
13:20:36,17.47,0.03,mussel,43182.24,380.40
13:20:46,17.43,0.00,mussel,43182.24,380.40
13:20:57,17.68,0.20,mussel,43182.24,380.40
13:21:07,17.73,0.21,mussel,43257.00,379.68
13:21:17,17.67,0.21,mussel,43257.00,379.68
13:21:27,17.81,0.31,mussel,43110.00,381.10
13:21:37,17.75,0.25,mussel,43110.00,381.10
13:21:47,17.57,0.10,mussel,43110.00,381.10
13:21:58,17.82,0.29,mussel,43100.63,381.19
13:22:08,17.53,0.09,mussel,43100.63,381.19
13:22:18,17.54,0.07,mussel,43100.63,381.19
13:22:28,17.24,0.00,mussel,43043.32,381.74
13:22:38,17.33,0.00,mussel,43043.32,381.74
13:22:48,17.82,0.32,mussel,43103.80,381.16
13:22:58,17.75,0.26,mussel,43103.80,381.16
13:23:09,17.76,0.29,mussel,43103.80,381.16
13:23:19,17.58,0.13,mussel,43096.68,381.23
13:23:29,17.67,0.19,mussel,43096.68,381.23
13:23:39,17.59,0.08,mussel,43091.90,381.27
13:23:49,17.54,0.08,mussel,43091.90,381.27
13:23:59,17.38,0.00,mussel,43091.90,381.27
13:24:10,17.62,0.15,mussel,42937.26,382.78
13:24:20,17.45,0.00,mussel,42937.26,382.78
13:24:30,17.62,0.18,mussel,42937.26,382.78
13:24:40,17.38,0.00,mussel,43025.91,381.91
13:24:50,17.71,0.25,mussel,43025.91,381.91
13:25:00,17.79,0.28,mussel,43038.77,381.79
13:25:10,17.49,0.04,mussel,43038.77,381.79
13:25:21,17.79,0.32,mussel,43038.77,381.79
13:25:31,17.55,0.07,mussel,42898.24,383.16
13:25:41,17.48,0.02,mussel,42898.24,383.16
13:25:51,17.60,0.14,mussel,42898.24,383.16
13:26:01,17.53,0.09,mussel,42996.68,382.20
13:26:11,17.42,0.00,mussel,42996.68,382.20
13:26:21,17.72,0.25,mussel,42970.34,382.45
13:26:31,17.99,0.46,mussel,42970.34,382.45
13:26:42,17.82,0.29,mussel,42970.34,382.45
13:26:52,17.93,0.41,mussel,43151.30,380.70
13:27:02,17.53,0.08,mussel,43151.30,380.70
13:27:12,17.70,0.24,mussel,43183.65,380.39
13:27:22,17.71,0.23,mussel,43183.65,380.39
13:27:32,17.61,0.15,mussel,43183.65,380.39
13:27:42,17.48,0.03,mussel,43205.90,380.17
13:27:52,17.31,0.00,mussel,43205.90,380.17
13:28:03,17.58,0.11,mussel,43205.90,380.17
13:28:13,17.87,0.33,mussel,43323.14,379.04
13:28:23,17.66,0.21,mussel,43323.14,379.04
13:28:33,17.70,0.24,mussel,43307.57,379.19
13:28:43,17.70,0.24,mussel,43307.57,379.19
13:28:54,17.52,0.00,mussel,43307.57,379.19
13:29:04,17.72,0.22,mussel,43296.16,379.30
13:29:14,17.85,0.35,mussel,43296.16,379.30
13:29:24,17.54,0.07,mussel,43296.16,379.30
13:29:34,17.64,0.16,mussel,43187.45,380.35
13:29:44,17.25,0.00,mussel,43187.45,380.35
13:29:54,17.72,0.23,mussel,43207.90,380.15
13:30:05,17.74,0.26,mussel,43207.90,380.15
13:30:15,17.44,0.00,mussel,43207.90,380.15
13:30:25,17.70,0.23,mussel,43273.50,379.52
13:30:35,17.49,-0.01,mussel,43273.50,379.52
13:30:45,17.53,0.06,mussel,43070.05,381.48
13:30:55,17.45,0.00,mussel,43070.05,381.48
13:31:05,17.61,0.13,mussel,43070.05,381.48
13:31:16,17.69,0.19,mussel,43223.38,380.00
13:31:26,17.79,0.28,mussel,43223.38,380.00
13:31:36,17.76,0.24,mussel,43223.38,380.00
13:31:46,17.67,0.20,mussel,43033.86,381.84
13:31:56,17.84,0.31,mussel,43033.86,381.84
13:32:06,17.24,0.00,mussel,42995.92,382.21
13:32:16,17.68,0.19,mussel,42995.92,382.21
13:32:27,17.67,0.19,mussel,42995.92,382.21
13:32:37,17.73,0.19,mussel,42965.23,382.50
13:32:47,17.73,0.25,mussel,42965.23,382.50
13:32:57,17.38,0.00,mussel,43045.28,381.73
13:33:07,17.55,0.08,mussel,43045.28,381.73
13:33:17,17.85,0.33,mussel,43045.28,381.73
13:33:28,18.04,0.49,mussel,43004.96,382.12
13:33:38,17.79,0.28,mussel,43004.96,382.12
13:33:48,17.38,0.00,mussel,43004.96,382.12
13:33:58,17.62,0.16,mussel,43025.20,381.92
13:34:08,17.69,0.23,mussel,43025.20,381.92
13:34:18,17.78,0.29,mussel,42991.32,382.25
13:34:28,17.53,0.09,mussel,42991.32,382.25
13:34:39,17.76,0.26,mussel,42991.32,382.25
13:34:49,17.73,0.24,mussel,43064.48,381.54
13:34:59,17.65,0.19,mussel,43064.48,381.54
13:35:09,17.51,0.00,mussel,43017.86,381.99
13:35:19,17.70,0.20,mussel,43017.86,381.99
13:35:29,17.62,0.14,mussel,43017.86,381.99
13:35:40,17.67,0.15,mussel,43032.94,381.85
13:35:50,17.53,0.05,mussel,43032.94,381.85
13:36:00,17.58,0.10,mussel,43032.94,381.85
13:36:10,17.82,0.32,mussel,42994.76,382.22
13:36:20,17.95,0.47,mussel,42994.76,382.22
13:36:30,17.61,0.11,mussel,42914.53,383.00
13:36:41,17.44,0.00,mussel,42914.53,383.00
13:36:51,17.51,0.03,mussel,42914.53,383.00
13:37:01,17.25,0.00,mussel,42756.76,384.55
13:37:11,17.62,0.13,mussel,42756.76,384.55
13:37:21,17.63,0.17,mussel,42756.76,384.55
13:37:31,17.32,0.00,mussel,42791.94,384.20
13:37:41,17.84,0.33,mussel,42791.94,384.20
13:37:51,17.74,0.21,mussel,42817.11,383.95
13:38:02,17.53,0.08,mussel,42817.11,383.95
13:38:12,17.34,0.00,mussel,42817.11,383.95
13:38:22,17.70,0.24,mussel,42734.93,384.76
13:38:32,17.38,0.00,mussel,42734.93,384.76
13:38:42,17.50,0.05,mussel,42874.98,383.39
13:38:52,17.29,0.00,mussel,42874.98,383.39
13:39:03,17.58,0.12,mussel,42874.98,383.39
13:39:13,17.55,0.08,mussel,42928.62,382.86
13:39:23,17.39,0.00,mussel,42928.62,382.86
13:39:33,17.58,0.12,mussel,42928.62,382.86
13:39:43,17.38,0.00,mussel,42970.29,382.46
13:39:54,17.72,0.26,mussel,42970.29,382.46
13:40:04,17.66,0.18,mussel,43098.90,381.21
13:40:14,17.86,0.32,mussel,43098.90,381.21
13:40:24,17.45,-0.00,mussel,43098.90,381.21
13:40:34,17.71,0.21,mussel,43093.57,381.26
13:40:44,17.62,0.14,mussel,43093.57,381.26
13:40:54,17.47,0.00,mussel,43139.52,380.81
13:41:04,17.57,0.09,mussel,43139.52,380.81
13:41:15,17.43,0.00,mussel,43139.52,380.81
13:41:25,17.44,0.00,mussel,43073.55,381.45
13:41:35,17.54,0.05,mussel,43073.55,381.45
13:41:45,17.45,0.00,mussel,43073.55,381.45
13:41:55,17.63,0.16,mussel,43174.21,380.48
13:42:05,17.57,0.07,mussel,43174.21,380.48
13:42:15,17.44,0.00,mussel,43147.70,380.73
13:42:25,17.50,0.00,mussel,43147.70,380.73
13:42:36,17.69,0.18,mussel,43147.70,380.73
13:42:46,17.61,0.13,mussel,43078.41,381.40
13:42:56,17.55,0.00,mussel,43078.41,381.40
13:43:06,17.42,0.00,mussel,43028.05,381.89
13:43:16,17.70,0.20,mussel,43028.05,381.89
13:43:26,17.50,0.03,mussel,43028.05,381.89
13:43:36,17.72,0.22,mussel,42991.70,382.25
13:43:47,17.59,0.08,mussel,42991.70,382.25
13:43:57,17.40,0.00,mussel,42991.70,382.25
13:44:07,17.55,0.05,mussel,43115.26,381.05
13:44:17,17.52,0.00,mussel,43115.26,381.05
13:44:27,17.61,0.10,mussel,43156.04,380.65
13:44:37,17.30,0.00,mussel,43156.04,380.65
13:44:47,17.36,0.00,mussel,43156.04,380.65
13:44:58,17.56,0.10,mussel,43237.70,379.87
13:45:08,17.39,0.00,mussel,43237.70,379.87
13:45:18,17.57,0.10,mussel,43246.54,379.78
13:45:28,17.57,0.06,mussel,43246.54,379.78
13:45:38,17.67,0.20,mussel,43246.54,379.78
13:45:48,17.50,0.02,mussel,43202.02,380.21
13:45:58,17.40,0.00,mussel,43202.02,380.21
13:46:09,17.69,0.21,mussel,43202.02,380.21
13:46:19,17.34,0.00,mussel,43219.79,380.04
13:46:29,17.60,0.11,mussel,43219.79,380.04
13:46:39,17.51,0.04,mussel,43131.97,380.88
13:46:49,17.26,0.00,mussel,43131.97,380.88
13:46:59,17.67,0.17,mussel,43131.97,380.88
13:47:10,17.68,0.20,mussel,43166.61,380.55
13:47:20,17.65,0.11,mussel,43166.61,380.55
13:47:30,17.73,0.24,mussel,43166.61,380.55
13:47:40,17.32,0.00,mussel,43293.72,379.33
13:47:50,17.59,0.11,mussel,43293.72,379.33
13:48:00,17.37,0.00,mussel,43235.48,379.89
13:48:10,17.61,0.11,mussel,43235.48,379.89
13:48:21,17.63,0.13,mussel,43235.48,379.89
13:48:31,17.49,0.00,mussel,43092.52,381.27
13:48:41,17.66,0.17,mussel,43092.52,381.27
